Rvals*1e9,0a1,0a1
6.287705324300137282e-08,-7.125729592310862245e+03,-2.998666777362143154e+00
6.291887915560059457e-08,-7.125729688217575131e+03,-2.998786661118525654e+00
6.296070506819982956e-08,-7.125729783869607672e+03,-2.998906226522493057e+00
6.300253098079905131e-08,-7.125729879267805700e+03,-2.999025474630144572e+00
6.304435689339828630e-08,-7.125729974413009586e+03,-2.999144406493537307e+00
6.308618280599752128e-08,-7.125730069306056066e+03,-2.999263023159930874e+00
6.312800871859674303e-08,-7.125730163947781875e+03,-2.999381325672799470e+00
6.316983463119597802e-08,-7.125730258339019201e+03,-2.999499315072191141e+00
6.321166054379519977e-08,-7.125730352480592956e+03,-2.999616992392436288e+00
6.325348645639443475e-08,-7.125730446373331688e+03,-2.999734358665283374e+00
6.329531236899366974e-08,-7.125730540018052125e+03,-2.999851414917284131e+00
6.333713828159289149e-08,-7.125730633415578268e+03,-2.999968162172104158e+00
6.337896419419212648e-08,-7.125730726566721387e+03,-3.000084601447671417e+00
6.342079010679134823e-08,-7.125730819472296389e+03,-3.000200733759459837e+00
6.346261601939058321e-08,-7.125730912133109086e+03,-3.000316560118429621e+00
6.350444193198980496e-08,-7.125731004549966201e+03,-3.000432081531330564e+00
6.354626784458903995e-08,-7.125731096723670817e+03,-3.000547299001032453e+00
6.358809375718827493e-08,-7.125731188655020560e+03,-3.000662213526350985e+00
6.362991966978749669e-08,-7.125731280344812149e+03,-3.000776826102775185e+00
6.367174558238673167e-08,-7.125731371793838662e+03,-3.000891137721010793e+00
6.371357149498595342e-08,-7.125731463002889541e+03,-3.001005149368329405e+00
6.375539740758518841e-08,-7.125731553972752408e+03,-3.001118862028360201e+00
6.379722332018442339e-08,-7.125731644704208520e+03,-3.001232276679805189e+00
6.383904923278364514e-08,-7.125731735198041861e+03,-3.001345394299197444e+00
6.388087514538288013e-08,-7.125731825455026410e+03,-3.001458215857426115e+00
6.392270105798210188e-08,-7.125731915475937058e+03,-3.001570742323225183e+00
6.396452697058133687e-08,-7.125732005261547783e+03,-3.001682974660448089e+00
6.400635288318057185e-08,-7.125732094812624382e+03,-3.001794913829219258e+00
6.404817879577979360e-08,-7.125732184129932648e+03,-3.001906560786390177e+00
6.409000470837902859e-08,-7.125732273214235647e+03,-3.002017916484724491e+00
6.413183062097825034e-08,-7.125732362066292808e+03,-3.002128981873884328e+00
6.417365653357748533e-08,-7.125732450686859920e+03,-3.002239757898556238e+00
6.421548244617672031e-08,-7.125732539076688226e+03,-3.002350245501075765e+00
6.425730835877594206e-08,-7.125732627236531698e+03,-3.002460445619243856e+00
6.429913427137517705e-08,-7.125732715167135211e+03,-3.002570359187393567e+00
6.434096018397439880e-08,-7.125732802869245461e+03,-3.002679987136682271e+00
6.438278609657363378e-08,-7.125732890343602776e+03,-3.002789330394177725e+00
6.442461200917286877e-08,-7.125732977590948394e+03,-3.002898389883244867e+00
6.446643792177209052e-08,-7.125733064612015369e+03,-3.003007166523625759e+00
6.450826383437132551e-08,-7.125733151407536752e+03,-3.003115661231872568e+00
6.455008974697054726e-08,-7.125733237978245597e+03,-3.003223874920881276e+00
6.459191565956978224e-08,-7.125733324324866771e+03,-3.003331808500465883e+00
6.463374157216900399e-08,-7.125733410448124232e+03,-3.003439462875554078e+00
6.467556748476823898e-08,-7.125733496348742847e+03,-3.003546838948114139e+00
6.471739339736747396e-08,-7.125733582027440207e+03,-3.003653937618132375e+00
6.475921930996669572e-08,-7.125733667484930265e+03,-3.003760759779757983e+00
6.480104522256593070e-08,-7.125733752721929704e+03,-3.003867306325225695e+00
6.484287113516515245e-08,-7.125733837739147930e+03,-3.003973578142817846e+00
6.488469704776438744e-08,-7.125733922537293438e+03,-3.004079576117349326e+00
6.492652296036362242e-08,-7.125734007117069268e+03,-3.004185301130404273e+00
6.496834887296284417e-08,-7.125734091479181188e+03,-3.004290754060161106e+00
6.501017478556207916e-08,-7.125734175624324962e+03,-3.004395935780951987e+00
6.505200069816130091e-08,-7.125734259553201809e+03,-3.004500847164372601e+00
6.509382661076053590e-08,-7.125734343266502947e+03,-3.004605489078815417e+00
6.513565252335977088e-08,-7.125734426764920499e+03,-3.004709862387812347e+00
6.517747843595899263e-08,-7.125734510049147502e+03,-3.004813967953572362e+00
6.521930434855822762e-08,-7.125734593119864257e+03,-3.004917806633815136e+00
6.526113026115744937e-08,-7.125734675977759252e+03,-3.005021379282936334e+00
6.530295617375668436e-08,-7.125734758623509151e+03,-3.005124686753338104e+00
6.534478208635591934e-08,-7.125734841057798803e+03,-3.005227729892001154e+00
6.538660799895514109e-08,-7.125734923281298506e+03,-3.005330509544156925e+00
6.542843391155437608e-08,-7.125735005294681287e+03,-3.005433026551650677e+00
6.547025982415359783e-08,-7.125735087098621079e+03,-3.005535281752590215e+00
6.551208573675283281e-08,-7.125735168693786363e+03,-3.005637275982838919e+00
6.555391164935206780e-08,-7.125735250080840160e+03,-3.005739010073841033e+00
6.559573756195128955e-08,-7.125735331260447310e+03,-3.005840484854350514e+00
6.563756347455052454e-08,-7.125735412233266288e+03,-3.005941701150432355e+00
6.567938938714974629e-08,-7.125735492999960115e+03,-3.006042659784486926e+00
6.572121529974898127e-08,-7.125735573561179081e+03,-3.006143361575786876e+00
6.576304121234821626e-08,-7.125735653917575291e+03,-3.006243807340900354e+00
6.580486712494743801e-08,-7.125735734069802675e+03,-3.006343997892064746e+00
6.584669303754667299e-08,-7.125735814018510609e+03,-3.006443934040401444e+00
6.588851895014589475e-08,-7.125735893764343018e+03,-3.006543616592334267e+00
6.593034486274512973e-08,-7.125735973307939275e+03,-3.006643046352058146e+00
6.597217077534436472e-08,-7.125736052649946032e+03,-3.006742224119948403e+00
6.601399668794358647e-08,-7.125736131790995387e+03,-3.006841150694103515e+00
6.605582260054282145e-08,-7.125736210731729443e+03,-3.006939826869221566e+00
6.609764851314204320e-08,-7.125736289472776662e+03,-3.007038253437365860e+00
6.613947442574127819e-08,-7.125736368014770960e+03,-3.007136431186726355e+00
6.618130033834049994e-08,-7.125736446358339890e+03,-3.007234360903446202e+00
6.622312625093973493e-08,-7.125736524504109184e+03,-3.007332043369808083e+00
6.626495216353896991e-08,-7.125736602452703664e+03,-3.007429479366825920e+00
6.630677807613819166e-08,-7.125736680204744516e+03,-3.007526669669787545e+00
6.634860398873742665e-08,-7.125736757760852015e+03,-3.007623615053724997e+00
6.639042990133664840e-08,-7.125736835121640979e+03,-3.007720316289270723e+00
6.643225581393588339e-08,-7.125736912287724408e+03,-3.007816774144454364e+00
6.647408172653511837e-08,-7.125736989259719849e+03,-3.007912989384933677e+00
6.651590763913434012e-08,-7.125737066038232115e+03,-3.008008962772251049e+00
6.655773355173357511e-08,-7.125737142623870568e+03,-3.008104695066684986e+00
6.659955946433279686e-08,-7.125737219017240932e+03,-3.008200187024221428e+00
6.664138537693203184e-08,-7.125737295218947111e+03,-3.008295439398759097e+00
6.668321128953126683e-08,-7.125737371229586643e+03,-3.008390452941323900e+00
6.672503720213048858e-08,-7.125737447049758885e+03,-3.008485228399516043e+00
6.676686311472972357e-08,-7.125737522680064103e+03,-3.008579766519406729e+00
6.680868902732894532e-08,-7.125737598121090741e+03,-3.008674068043182270e+00
6.685051493992818030e-08,-7.125737673373434518e+03,-3.008768133710156611e+00
6.689234085252741529e-08,-7.125737748437682967e+03,-3.008861964257676380e+00
6.693416676512663704e-08,-7.125737823314422712e+03,-3.008955560419433350e+00
6.697599267772587203e-08,-7.125737898004241288e+03,-3.009048922927136882e+00
6.701781859032509378e-08,-7.125737972507719860e+03,-3.009142052509389487e+00
6.705964450292432876e-08,-7.125738046825439596e+03,-3.009234949892467537e+00
6.710147041552356375e-08,-7.125738120957978936e+03,-3.009327615798883748e+00
6.714329632812278550e-08,-7.125738194905914497e+03,-3.009420050949596082e+00
6.718512224072202048e-08,-7.125738268669821082e+03,-3.009512256062744306e+00
6.722694815332124223e-08,-7.125738342250270762e+03,-3.009604231853291623e+00
6.726877406592047722e-08,-7.125738415647831971e+03,-3.009695979033058855e+00
6.731059997851969897e-08,-7.125738488863074053e+03,-3.009787498312730847e+00
6.735242589111893396e-08,-7.125738561896561805e+03,-3.009878790398998749e+00
6.739425180371816894e-08,-7.125738634748860022e+03,-3.009969855996648569e+00
6.743607771631739069e-08,-7.125738707420529863e+03,-3.010060695807544651e+00
6.747790362891662568e-08,-7.125738779912129758e+03,-3.010151310531059554e+00
6.751972954151584743e-08,-7.125738852224219045e+03,-3.010241700864158876e+00
6.756155545411508242e-08,-7.125738924357350697e+03,-3.010331867500367853e+00
6.760338136671431740e-08,-7.125738996312080417e+03,-3.010421811131847925e+00
6.764520727931353915e-08,-7.125739068088956628e+03,-3.010511532447278427e+00
6.768703319191277414e-08,-7.125739139688529576e+03,-3.010601032133277677e+00
6.772885910451199589e-08,-7.125739211111349505e+03,-3.010690310874133857e+00
6.777068501711123087e-08,-7.125739282357957563e+03,-3.010779369350280454e+00
6.781251092971046586e-08,-7.125739353428898539e+03,-3.010868208241443522e+00
6.785433684230968761e-08,-7.125739424324710853e+03,-3.010956828223589898e+00
6.789616275490892260e-08,-7.125739495045938384e+03,-3.011045229970585435e+00
6.793798866750814435e-08,-7.125739565593114094e+03,-3.011133414153795318e+00
6.797981458010737933e-08,-7.125739635966777314e+03,-3.011221381441995693e+00
6.802164049270661432e-08,-7.125739706167454642e+03,-3.011309132502179242e+00
6.806346640530583607e-08,-7.125739776195683589e+03,-3.011396667997600751e+00
6.810529231790507106e-08,-7.125739846051989844e+03,-3.011483988590406558e+00
6.814711823050429281e-08,-7.125739915736903640e+03,-3.011571094939046844e+00
6.818894414310352779e-08,-7.125739985250947029e+03,-3.011657987700653294e+00
6.823077005570276278e-08,-7.125740054594644789e+03,-3.011744667529606900e+00
6.827259596830198453e-08,-7.125740123768518060e+03,-3.011831135077025046e+00
6.831442188090121951e-08,-7.125740192773086164e+03,-3.011917390993158694e+00
6.835624779350044126e-08,-7.125740261608868423e+03,-3.012003435924496042e+00
6.839807370609967625e-08,-7.125740330276380519e+03,-3.012089270516044248e+00
6.843989961869891124e-08,-7.125740398776134498e+03,-3.012174895410127284e+00
6.848172553129813299e-08,-7.125740467108642406e+03,-3.012260311246568900e+00
6.852355144389736797e-08,-7.125740535274413560e+03,-3.012345518663489763e+00
6.856537735649658972e-08,-7.125740603273960915e+03,-3.012430518295536430e+00
6.860720326909582471e-08,-7.125740671107787421e+03,-3.012515310775963240e+00
6.864902918169505969e-08,-7.125740738776396029e+03,-3.012599896735720595e+00
6.869085509429428145e-08,-7.125740806280292418e+03,-3.012684276803000216e+00
6.873268100689351643e-08,-7.125740873619976810e+03,-3.012768451603548669e+00
6.877450691949273818e-08,-7.125740940795947608e+03,-3.012852421761354371e+00
6.881633283209197317e-08,-7.125741007808701397e+03,-3.012936187898095142e+00
6.885815874469119492e-08,-7.125741074658733851e+03,-3.013019750632933924e+00
6.889998465729042990e-08,-7.125741141346538825e+03,-3.013103110583351008e+00
6.894181056988966489e-08,-7.125741207872608356e+03,-3.013186268363021725e+00
6.898363648248888664e-08,-7.125741274237433572e+03,-3.013269224585263917e+00
6.902546239508812163e-08,-7.125741340441501961e+03,-3.013351979860515506e+00
6.906728830768734338e-08,-7.125741406485299194e+03,-3.013434534796152864e+00
6.910911422028657836e-08,-7.125741472369310031e+03,-3.013516889998491877e+00
6.915094013288581335e-08,-7.125741538094018324e+03,-3.013599046070989385e+00
6.919276604548503510e-08,-7.125741603659904285e+03,-3.013681003616101695e+00
6.923459195808427009e-08,-7.125741669067448129e+03,-3.013762763231649267e+00
6.927641787068349184e-08,-7.125741734317124610e+03,-3.013844325515675493e+00
6.931824378328272682e-08,-7.125741799409416672e+03,-3.013925691062675050e+00
6.936006969588196181e-08,-7.125741864344791793e+03,-3.014006860466245108e+00
6.940189560848118356e-08,-7.125741929123725640e+03,-3.014087834316392378e+00
6.944372152108041854e-08,-7.125741993746686603e+03,-3.014168613201813951e+00
6.948554743367964029e-08,-7.125742058214146709e+03,-3.014249197708942063e+00
6.952737334627887528e-08,-7.125742122526572530e+03,-3.014329588422255846e+00
6.956919925887811027e-08,-7.125742186684429726e+03,-3.014409785923983787e+00
6.961102517147733202e-08,-7.125742250688182139e+03,-3.014489790793969615e+00
6.965285108407656700e-08,-7.125742314538293613e+03,-3.014569603609960957e+00
6.969467699667578875e-08,-7.125742378235221622e+03,-3.014649224948921180e+00
6.973650290927502374e-08,-7.125742441779427281e+03,-3.014728655384131262e+00
6.977832882187425872e-08,-7.125742505171368066e+03,-3.014807895486790734e+00
6.982015473447348048e-08,-7.125742568411500542e+03,-3.014886945827753184e+00
6.986198064707271546e-08,-7.125742631500277639e+03,-3.014965806973886053e+00
6.990380655967193721e-08,-7.125742694438154103e+03,-3.015044479491278295e+00
6.994563247227117220e-08,-7.125742757225574678e+03,-3.015122963943648315e+00
6.998745838487039395e-08,-7.125742819862996839e+03,-3.015201260892435453e+00
7.002928429746962893e-08,-7.125742882350863511e+03,-3.015279370896896793e+00
7.007111021006886392e-08,-7.125742944689620344e+03,-3.015357294515418118e+00
7.011293612266808567e-08,-7.125743006879712993e+03,-3.015435032302868912e+00
7.015476203526732066e-08,-7.125743068921586200e+03,-3.015512584813249131e+00
7.019658794786654241e-08,-7.125743130815678342e+03,-3.015589952598509704e+00
7.023841386046577739e-08,-7.125743192562431432e+03,-3.015667136207864196e+00
7.028023977306501238e-08,-7.125743254162281119e+03,-3.015744136188763136e+00
7.032206568566423413e-08,-7.125743315615667598e+03,-3.015820953087446910e+00
7.036389159826346912e-08,-7.125743376923023789e+03,-3.015897587448188588e+00
7.040571751086269087e-08,-7.125743438084781701e+03,-3.015974039811890162e+00
7.044754342346192585e-08,-7.125743499101374255e+03,-3.016050310718776384e+00
7.048936933606116084e-08,-7.125743559973233459e+03,-3.016126400707254795e+00
7.053119524866038259e-08,-7.125743620700787687e+03,-3.016202310313346846e+00
7.057302116125961757e-08,-7.125743681284463491e+03,-3.016278040070749622e+00
7.061484707385883932e-08,-7.125743741724689244e+03,-3.016353590512571792e+00
7.065667298645807431e-08,-7.125743802021883312e+03,-3.016428962168685057e+00
7.069849889905730930e-08,-7.125743862176473158e+03,-3.016504155567845125e+00
7.074032481165653105e-08,-7.125743922188881697e+03,-3.016579171236808854e+00
7.078215072425576603e-08,-7.125743982059523660e+03,-3.016654009700296957e+00
7.082397663685498778e-08,-7.125744041788820141e+03,-3.016728671480693347e+00
7.086580254945422277e-08,-7.125744101377188599e+03,-3.016803157100225175e+00
7.090762846205345775e-08,-7.125744160825044673e+03,-3.016877467077018427e+00
7.094945437465267951e-08,-7.125744220132801274e+03,-3.016951601929232396e+00
7.099128028725191449e-08,-7.125744279300869493e+03,-3.017025562171923525e+00
7.103310619985113624e-08,-7.125744338329663151e+03,-3.017099348319622454e+00
7.107493211245037123e-08,-7.125744397219591519e+03,-3.017172960883526933e+00
7.111675802504960621e-08,-7.125744455971060233e+03,-3.017246400373942983e+00
7.115858393764882796e-08,-7.125744514584476747e+03,-3.017319667299554808e+00
7.120040985024806295e-08,-7.125744573060247603e+03,-3.017392762166735132e+00
7.124223576284728470e-08,-7.125744631398776619e+03,-3.017465685479963522e+00
7.128406167544651969e-08,-7.125744689600466700e+03,-3.017538437742794954e+00
7.132588758804575467e-08,-7.125744747665716204e+03,-3.017611019456114096e+00
7.136771350064497642e-08,-7.125744805594925310e+03,-3.017683431119596360e+00
7.140953941324421141e-08,-7.125744863388494196e+03,-3.017755673230475999e+00
7.145136532584343316e-08,-7.125744921046819400e+03,-3.017827746285232315e+00
7.149319123844266815e-08,-7.125744978570292915e+03,-3.017899650777349230e+00
7.153501715104188990e-08,-7.125745035959312190e+03,-3.017971387200825362e+00
7.157684306364112488e-08,-7.125745093214270128e+03,-3.018042956045197123e+00
7.161866897624035987e-08,-7.125745150335556900e+03,-3.018114357799806857e+00
7.166049488883958162e-08,-7.125745207323560862e+03,-3.018185592952008722e+00
7.170232080143881660e-08,-7.125745264178673096e+03,-3.018256661987028355e+00
7.174414671403803835e-08,-7.125745320901278319e+03,-3.018327565389963052e+00
7.178597262663727334e-08,-7.125745377491763975e+03,-3.018398303641591340e+00
7.182779853923650833e-08,-7.125745433950515690e+03,-3.018468877223800639e+00
7.186962445183573008e-08,-7.125745490277911813e+03,-3.018539286614429162e+00
7.191145036443496506e-08,-7.125745546474339790e+03,-3.018609532291714359e+00
7.195327627703418681e-08,-7.125745602540177060e+03,-3.018679614730149563e+00
7.199510218963342180e-08,-7.125745658475801974e+03,-3.018749534404032264e+00
7.203692810223265678e-08,-7.125745714281595610e+03,-3.018819291785983960e+00
7.207875401483187854e-08,-7.125745769957930861e+03,-3.018888887346327543e+00
7.212057992743111352e-08,-7.125745825505184257e+03,-3.018958321553973700e+00
7.216240584003033527e-08,-7.125745880923731420e+03,-3.019027594875982157e+00
7.220423175262957026e-08,-7.125745936213942514e+03,-3.019096707778567090e+00
7.224605766522880524e-08,-7.125745991376190432e+03,-3.019165660725948719e+00
7.228788357782802699e-08,-7.125746046410842609e+03,-3.019234454180111271e+00
7.232970949042726198e-08,-7.125746101318270121e+03,-3.019303088602260043e+00
7.237153540302648373e-08,-7.125746156098840402e+03,-3.019371564451128087e+00
7.241336131562571872e-08,-7.125746210752919069e+03,-3.019439882185401824e+00
7.245518722822495370e-08,-7.125746265280869011e+03,-3.019508042260048430e+00
7.249701314082417545e-08,-7.125746319683058573e+03,-3.019576045130239361e+00
7.253883905342341044e-08,-7.125746373959846096e+03,-3.019643891249064183e+00
7.258066496602263219e-08,-7.125746428111593559e+03,-3.019711581067740624e+00
7.262249087862186718e-08,-7.125746482138662941e+03,-3.019779115036127060e+00
7.266431679122108893e-08,-7.125746536041408035e+03,-3.019846493602501347e+00
7.270614270382032391e-08,-7.125746589820191730e+03,-3.019913717213167814e+00
7.274796861641955890e-08,-7.125746643475366909e+03,-3.019980786313888999e+00
7.278979452901878065e-08,-7.125746697007289185e+03,-3.020047701348185676e+00
7.283162044161801563e-08,-7.125746750416311443e+03,-3.020114462758265894e+00
7.287344635421723738e-08,-7.125746803702788384e+03,-3.020181070984810479e+00
7.291527226681647237e-08,-7.125746856867071074e+03,-3.020247526466432575e+00
7.295709817941570736e-08,-7.125746909909508759e+03,-3.020313829641353642e+00
7.299892409201492911e-08,-7.125746962830446137e+03,-3.020379980944854381e+00
7.304075000461416409e-08,-7.125747015630237911e+03,-3.020445980812188846e+00
7.308257591721338584e-08,-7.125747068309227870e+03,-3.020511829676442161e+00
7.312440182981262083e-08,-7.125747120867761623e+03,-3.020577527968988818e+00
7.316622774241185581e-08,-7.125747173306180230e+03,-3.020643076119980286e+00
7.320805365501107757e-08,-7.125747225624829298e+03,-3.020708474558196688e+00
7.324987956761031255e-08,-7.125747277824050798e+03,-3.020773723710504566e+00
7.329170548020953430e-08,-7.125747329904184880e+03,-3.020838824002993750e+00
7.333353139280876929e-08,-7.125747381865570787e+03,-3.020903775859577589e+00
7.337535730540800427e-08,-7.125747433708546851e+03,-3.020968579703845247e+00
7.341718321800722602e-08,-7.125747485433449583e+03,-3.021033235956459784e+00
7.345900913060646101e-08,-7.125747537040616407e+03,-3.021097745037192084e+00
7.350083504320568276e-08,-7.125747588530381108e+03,-3.021162107365278349e+00
7.354266095580491775e-08,-7.125747639903076561e+03,-3.021226323357069532e+00
7.358448686840415273e-08,-7.125747691159037458e+03,-3.021290393428754495e+00
7.362631278100337448e-08,-7.125747742298591220e+03,-3.021354317994352279e+00
7.366813869360260947e-08,-7.125747793322072539e+03,-3.021418097466936903e+00
7.370996460620183122e-08,-7.125747844229808834e+03,-3.021481732257045749e+00
7.375179051880106621e-08,-7.125747895022128432e+03,-3.021545222776232276e+00
7.379361643140030119e-08,-7.125747945699357842e+03,-3.021608569431783575e+00
7.383544234399952294e-08,-7.125747996261821754e+03,-3.021671772631677744e+00
7.387726825659875793e-08,-7.125748046709848495e+03,-3.021734832781026281e+00
7.391909416919797968e-08,-7.125748097043755479e+03,-3.021797750285136530e+00
7.396092008179721466e-08,-7.125748147263872852e+03,-3.021860525547058973e+00
7.400274599439644965e-08,-7.125748197370517119e+03,-3.021923158967978917e+00
7.404457190699567140e-08,-7.125748247364006602e+03,-3.021985650948290747e+00
7.408639781959490639e-08,-7.125748297244665082e+03,-3.022048001887841728e+00
7.412822373219412814e-08,-7.125748347012809973e+03,-3.022110212183659606e+00
7.417004964479336312e-08,-7.125748396668755959e+03,-3.022172282232030494e+00
7.421187555739258487e-08,-7.125748446212823183e+03,-3.022234212428130284e+00
7.425370146999181986e-08,-7.125748495645319963e+03,-3.022296003165934497e+00
7.429552738259105484e-08,-7.125748544966566442e+03,-3.022357654837083629e+00
7.433735329519027660e-08,-7.125748594176872757e+03,-3.022419167833376719e+00
7.437917920778951158e-08,-7.125748643276550865e+03,-3.022480542543799054e+00
7.442100512038873333e-08,-7.125748692265910904e+03,-3.022541779356620939e+00
7.446283103298796832e-08,-7.125748741145263011e+03,-3.022602878659727210e+00
7.450465694558720330e-08,-7.125748789914918234e+03,-3.022663840838433202e+00
7.454648285818642505e-08,-7.125748838575180343e+03,-3.022724666277238903e+00
7.458830877078566004e-08,-7.125748887126357658e+03,-3.022785355359189019e+00
7.463013468338488179e-08,-7.125748935568755769e+03,-3.022845908466531561e+00
7.467196059598411678e-08,-7.125748983902676628e+03,-3.022906325979602737e+00
7.471378650858335176e-08,-7.125749032128429462e+03,-3.022966608277460221e+00
7.475561242118257351e-08,-7.125749080246310768e+03,-3.023026755739074201e+00
7.479743833378180850e-08,-7.125749128256624317e+03,-3.023086768739846608e+00
7.483926424638103025e-08,-7.125749176159671151e+03,-3.023146647656537844e+00
7.488109015898026524e-08,-7.125749223955749585e+03,-3.023206392862467951e+00
7.492291607157950022e-08,-7.125749271645158842e+03,-3.023266004731842926e+00
7.496474198417872197e-08,-7.125749319228196327e+03,-3.023325483634995425e+00
7.500656789677795696e-08,-7.125749366705157627e+03,-3.023384829943515761e+00
7.504839380937717871e-08,-7.125749414076340145e+03,-3.023444044026337707e+00
7.509021972197641369e-08,-7.125749461342034920e+03,-3.023503126251760431e+00
7.513204563457564868e-08,-7.125749508502539356e+03,-3.023562076985879532e+00
7.517387154717487043e-08,-7.125749555558142674e+03,-3.023620896594763074e+00
7.521569745977410542e-08,-7.125749602509136821e+03,-3.023679585442743178e+00
7.525752337237332717e-08,-7.125749649355814654e+03,-3.023738143893637265e+00
7.529934928497256215e-08,-7.125749696098463573e+03,-3.023796572308222519e+00
7.534117519757178390e-08,-7.125749742737372799e+03,-3.023854871048119897e+00
7.538300111017101889e-08,-7.125749789272831549e+03,-3.023913040472403502e+00
7.542482702277025387e-08,-7.125749835705121768e+03,-3.023971080939308997e+00
7.546665293536947563e-08,-7.125749882034534494e+03,-3.024028992806564453e+00
7.550847884796871061e-08,-7.125749928261351670e+03,-3.024086776430229051e+00
7.555030476056793236e-08,-7.125749974385858877e+03,-3.024144432164119323e+00
7.559213067316716735e-08,-7.125750020408336241e+03,-3.024201960362854269e+00
7.563395658576640233e-08,-7.125750066329068432e+03,-3.024259361378296873e+00
7.567578249836562408e-08,-7.125750112148334665e+03,-3.024316635561909994e+00
7.571760841096485907e-08,-7.125750157866417794e+03,-3.024373783264252324e+00
7.575943432356408082e-08,-7.125750203483593396e+03,-3.024430804833360575e+00
7.580126023616331581e-08,-7.125750249000141594e+03,-3.024487700617427333e+00
7.584308614876255079e-08,-7.125750294416339784e+03,-3.024544470963449250e+00
7.588491206136177254e-08,-7.125750339732463544e+03,-3.024601116216591112e+00
7.592673797396100753e-08,-7.125750384948789360e+03,-3.024657636721165943e+00
7.596856388656022928e-08,-7.125750430065590990e+03,-3.024714032820784215e+00
7.601038979915946427e-08,-7.125750475083142192e+03,-3.024770304857069547e+00
7.605221571175869925e-08,-7.125750520001716723e+03,-3.024826453170968765e+00
7.609404162435792100e-08,-7.125750564821585613e+03,-3.024882478102666639e+00
7.613586753695715599e-08,-7.125750609543018982e+03,-3.024938379991062742e+00
7.617769344955637774e-08,-7.125750654166287859e+03,-3.024994159172941455e+00
7.621951936215561272e-08,-7.125750698691663274e+03,-3.025049815985613844e+00
7.626134527475484771e-08,-7.125750743119409890e+03,-3.025105350764229595e+00
7.630317118735406946e-08,-7.125750787449797826e+03,-3.025160763842923650e+00
7.634499709995330445e-08,-7.125750831683090837e+03,-3.025216055555316697e+00
7.638682301255252620e-08,-7.125750875819558132e+03,-3.025271226232232991e+00
7.642864892515176118e-08,-7.125750919859462556e+03,-3.025326276206246945e+00
7.647047483775099617e-08,-7.125750963803069681e+03,-3.025381205806632945e+00
7.651230075035021792e-08,-7.125751007650638712e+03,-3.025436015361863795e+00
7.655412666294945291e-08,-7.125751051402437042e+03,-3.025490705200471808e+00
7.659595257554867466e-08,-7.125751095058719329e+03,-3.025545275648656940e+00
7.663777848814790964e-08,-7.125751138619753874e+03,-3.025599727031837105e+00
7.667960440074714463e-08,-7.125751182085797154e+03,-3.025654059675056295e+00
7.672143031334636638e-08,-7.125751225457104738e+03,-3.025708273901170919e+00
7.676325622594560136e-08,-7.125751268733938559e+03,-3.025762370033299398e+00
7.680508213854482311e-08,-7.125751311916551458e+03,-3.025816348392708743e+00
7.684690805114405810e-08,-7.125751355005207188e+03,-3.025870209299192481e+00
7.688873396374327985e-08,-7.125751398000153131e+03,-3.025923953072532147e+00
7.693055987634251484e-08,-7.125751440901650312e+03,-3.025977580030993153e+00
7.697238578894174982e-08,-7.125751483709946115e+03,-3.026031090491389186e+00
7.701421170154097157e-08,-7.125751526425298835e+03,-3.026084484770087180e+00
7.705603761414020656e-08,-7.125751569047957673e+03,-3.026137763182657370e+00
7.709786352673942831e-08,-7.125751611578176380e+03,-3.026190926042270579e+00
7.713968943933866330e-08,-7.125751654016201428e+03,-3.026243973662900988e+00
7.718151535193789828e-08,-7.125751696362288385e+03,-3.026296906356151784e+00
7.722334126453712003e-08,-7.125751738616680086e+03,-3.026349724433483601e+00
7.726516717713635502e-08,-7.125751780779628461e+03,-3.026402428204809425e+00
7.730699308973557677e-08,-7.125751822851379075e+03,-3.026455017979021278e+00
7.734881900233481175e-08,-7.125751864832177489e+03,-3.026507494063856996e+00
7.739064491493404674e-08,-7.125751906722271997e+03,-3.026559856767411016e+00
7.743247082753326849e-08,-7.125751948521905433e+03,-3.026612106394811708e+00
7.747429674013250348e-08,-7.125751990231324271e+03,-3.026664243251524944e+00
7.751612265273172523e-08,-7.125752031850768617e+03,-3.026716267641029745e+00
7.755794856533096021e-08,-7.125752073380481306e+03,-3.026768179867143083e+00
7.759977447793019520e-08,-7.125752114820706083e+03,-3.026819980231817198e+00
7.764160039052941695e-08,-7.125752156171682145e+03,-3.026871669036144574e+00
7.768342630312865194e-08,-7.125752197433651418e+03,-3.026923246580029314e+00
7.772525221572787369e-08,-7.125752238606851279e+03,-3.026974713163186337e+00
7.776707812832710867e-08,-7.125752279691520926e+03,-3.027026069083323279e+00
7.780890404092634366e-08,-7.125752320687900465e+03,-3.027077314638133565e+00
7.785072995352556541e-08,-7.125752361596222727e+03,-3.027128450124013437e+00
7.789255586612480039e-08,-7.125752402416726909e+03,-3.027179475835365619e+00
7.793438177872402214e-08,-7.125752443149646751e+03,-3.027230392067795872e+00
7.797620769132325713e-08,-7.125752483795219632e+03,-3.027281199114226329e+00
7.801803360392247888e-08,-7.125752524353676563e+03,-3.027331897267032002e+00
7.805985951652171387e-08,-7.125752564825254012e+03,-3.027382486818128715e+00
7.810168542912094885e-08,-7.125752605210181173e+03,-3.027432968057789164e+00
7.814351134172017060e-08,-7.125752645508691785e+03,-3.027483341276118178e+00
7.818533725431940559e-08,-7.125752685721017770e+03,-3.027533606761569906e+00
