Rvals*1e9,0a1,0a1,0a1,0a1,0a1,0a1,0a1
6.872156272632915173e-09,-7.126083819954462342e+03,-7.108458680458786148e+03,-7.088862457248608735e+03,-8.134124146602779604e+00,2.483319197912260634e+01,3.908723260997705751e+01,4.356463396146898504e+01
6.913982185232145195e-09,-7.126078015493394560e+03,-7.108784685865423853e+03,-7.089525151137009743e+03,-8.031765433570724255e+00,2.432422076970031810e+01,3.831229729324260802e+01,4.273700989855624499e+01
6.955808097831375218e-09,-7.126072553135735689e+03,-7.109102977340818143e+03,-7.090171971262549050e+03,-7.931785890650839832e+00,2.382744874351397613e+01,3.755593090480515883e+01,4.192928528183119852e+01
6.997634010430604414e-09,-7.126067418356195958e+03,-7.109413778962686592e+03,-7.090803388239155538e+03,-7.834118402350382482e+00,2.334250653071009651e+01,3.681758362239632021e+01,4.114086728591318831e+01
7.039459923029833609e-09,-7.126062597409926639e+03,-7.109717307054511366e+03,-7.091419856035206976e+03,-7.738698077682684584e+00,2.286903809016321176e+01,3.609672518685339071e+01,4.037118410647050126e+01
7.081285835629063632e-09,-7.126058077287485503e+03,-7.110013770493391348e+03,-7.092021812656222210e+03,-7.645462167080301796e+00,2.240670014872101490e+01,3.539284409438295853e+01,3.961968409590359386e+01
7.123111748228293654e-09,-7.126053845672588068e+03,-7.110303371004170913e+03,-7.092609680795872009e+03,-7.554349982642394323e+00,2.195516166739815134e+01,3.470544682666324121e+01,3.888583493948391379e+01
7.164937660827522850e-09,-7.126049890902582774e+03,-7.110586303440452866e+03,-7.093183868456789241e+03,-7.465302821657653354e+00,2.151410333312027134e+01,3.403405711679894807e+01,3.816912286979246716e+01
7.206763573426752045e-09,-7.126046201931338146e+03,-7.110862756053203157e+03,-7.093744769542766335e+03,-7.378263893275059715e+00,2.108321707451678506e+01,3.337821524929877626e+01,3.746905191749559094e+01
7.248589486025982068e-09,-7.126042768294485541e+03,-7.111132910747523965e+03,-7.094292764423928020e+03,-7.293178248113562745e+00,2.066220560065056233e+01,3.273747739227616194e+01,3.678514319655551645e+01
7.290415398625212090e-09,-7.126039580076776474e+03,-7.111396943328177258e+03,-7.094828220476104434e+03,-7.209992710754276501e+00,2.025078196132504971e+01,3.211141496022198538e+01,3.611693422210539950e+01
7.332241311224441286e-09,-7.126036627881453569e+03,-7.111655023734405404e+03,-7.095351492595794298e+03,-7.128655814942804980e+00,1.984866912791014215e+01,3.149961400577297255e+01,3.546397825932247372e+01
7.374067223823670481e-09,-7.126033902801510521e+03,-7.111907316264544534e+03,-7.095862923692001459e+03,-7.049117741420891647e+00,1.945559959360524616e+01,3.090167463902532674e+01,3.482584370171012722e+01
7.415893136422900504e-09,-7.126031396392675560e+03,-7.112153979790968151e+03,-7.096362845155990726e+03,-6.971330258254022638e+00,1.907131499211097037e+01,3.031721047298500693e+01,3.420211347732006857e+01
7.457719049022130526e-09,-7.126029100648041094e+03,-7.112395167965812107e+03,-7.096851577310218090e+03,-6.895246663545375299e+00,1.869556573377134967e+01,2.974584809381940786e+01,3.359238448146768974e+01
7.499544961621358895e-09,-7.126027007974204935e+03,-7.112631029417823811e+03,-7.097329429837258431e+03,-6.820821730430607133e+00,1.832811065829393371e+01,2.918722655469840177e+01,3.299626703466669397e+01
7.541370874220588917e-09,-7.126025111168850344e+03,-7.112861707940965061e+03,-7.097796702189983080e+03,-6.748011654285114069e+00,1.796871670317313985e+01,2.864099689203946753e+01,3.241338436448194926e+01
7.583196786819818940e-09,-7.126023403399636663e+03,-7.113087342674916727e+03,-7.098253683983713017e+03,-6.676774002018937892e+00,1.761715858709687055e+01,2.810682166301331364e+01,3.184337211014560509e+01
7.625022699419048962e-09,-7.126021878184358684e+03,-7.113308068278040992e+03,-7.098700655371298126e+03,-6.607067663353976883e+00,1.727321850743588172e+01,2.758437450335977559e+01,3.128587784879865907e+01
7.666848612018278985e-09,-7.126020529372236524e+03,-7.113524015093073103e+03,-7.099137887401931948e+03,-6.538852804082033288e+00,1.693668585129363180e+01,2.707333970435571757e+01,3.074056064230135021e+01
7.708674524617507353e-09,-7.126019351126341462e+03,-7.113735309305916417e+03,-7.099565642364550513e+03,-6.472090821086176504e+00,1.660735691929711066e+01,2.657341180819082638e+01,3.020709060363331488e+01
7.750500437216737376e-09,-7.126018337907000387e+03,-7.113942073097830871e+03,-7.099984174116509166e+03,-6.406744299205729298e+00,1.628503466155211754e+01,2.608429522069126349e+01,2.968514848188515387e+01
7.792326349815967399e-09,-7.126017484456165221e+03,-7.114144424791344136e+03,-7.100393728398198618e+03,-6.342776969700324230e+00,1.596952842517139004e+01,2.560570384068041250e+01,2.917442526501296740e+01
7.834152262415195767e-09,-7.126016785782688203e+03,-7.114342478990153722e+03,-7.100794543134380547e+03,-6.280153670420640211e+00,1.566065371279731266e+01,2.513736070510888254e+01,2.867462179943169787e+01
7.875978175014425789e-09,-7.126016237148430264e+03,-7.114536346713323837e+03,-7.101186848722777540e+03,-6.218840307441934279e+00,1.535823195157551169e+01,2.467899764919259198e+01,2.818544842571436959e+01
7.917804087613655812e-09,-7.126015834055141568e+03,-7.114726135524016172e+03,-7.101570868310575861e+03,-6.158803818244960482e+00,1.506209027208871376e+01,2.423035498090831297e+01,2.770662462957674066e+01
7.959630000212885835e-09,-7.126015572232108752e+03,-7.114911949652963813e+03,-7.101946818059373982e+03,-6.100012136288554210e+00,1.477206129675086643e+01,2.379118116910844449e+01,2.723787870746575734e+01
8.001455912812115857e-09,-7.126015447624436092e+03,-7.115093890117058436e+03,-7.102314907399124422e+03,-6.042434156928367273e+00,1.448798293726552089e+01,2.336123254467218757e+01,2.677894744605361410e+01
8.043281825411344226e-09,-7.126015456382050616e+03,-7.115272054833066250e+03,-7.102675339271576377e+03,-5.986039704673967954e+00,1.420969820058870070e+01,2.294027301398839214e+01,2.632957581496943078e+01
8.085107738010574248e-09,-7.126015594849228364e+03,-7.115446538726915605e+03,-7.103028310363787568e+03,-5.930799501675630303e+00,1.393705500317922485e+01,2.252807378432997965e+01,2.588951667220853636e+01
8.126933650609804271e-09,-7.126015859554787312e+03,-7.115617433838541729e+03,-7.103374011331942711e+03,-5.876685137405821102e+00,1.366990599297928455e+01,2.212441310042457943e+01,2.545853048155197484e+01
8.168759563209032639e-09,-7.126016247202713203e+03,-7.115784829422666917e+03,-7.103712627016211627e+03,-5.823669039499594469e+00,1.340810837883485718e+01,2.172907599186032357e+01,2.503638504153730082e+01
8.210585475808262662e-09,-7.126016754663371103e+03,-7.115948812045564409e+03,-7.104044336646827105e+03,-5.771724445695878281e+00,1.315152376704155479e+01,2.134185403065960429e+01,2.462285522537862903e+01
8.252411388407492684e-09,-7.126017378965133503e+03,-7.116109465678047854e+03,-7.104369314041858161e+03,-5.720825376811379925e+00,1.290001800459407200e+01,2.096254509872794713e+01,2.421772273138033071e+01
8.294237301006722707e-09,-7.126018117286486813e+03,-7.116266871784863724e+03,-7.104687727797142543e+03,-5.670946610774816321e+00,1.265346102893361824e+01,2.059095316458844849e+01,2.382077584334782117e+01
8.336063213605952729e-09,-7.126018966948524394e+03,-7.116421109410561257e+03,-7.104999741468505817e+03,-5.622063657562470063e+00,1.241172672383042652e+01,2.022688806907000370e+01,2.343180920057017858e+01
8.377889126205181098e-09,-7.126019925407861592e+03,-7.116572255262115505e+03,-7.105305513746900942e+03,-5.574152735156191696e+00,1.217469278109761888e+01,1.987016531952063403e+01,2.305062357691790709e+01
8.419715038804411120e-09,-7.126020990249881834e+03,-7.116720383788298022e+03,-7.105605198626476522e+03,-5.527190746290782997e+00,1.194224056797333411e+01,1.952060589214786290e+01,2.267702566866978842e+01
8.461540951403641143e-09,-7.126022159182385622e+03,-7.116865567256113536e+03,-7.105898945566194925e+03,-5.481155256162533185e+00,1.171425499982263219e+01,1.917803604215647795e+01,2.231082789067848537e+01
8.503366864002869511e-09,-7.126023430029465999e+03,-7.117007875824241637e+03,-7.106186899645045742e+03,-5.436024470863932478e+00,1.149062441793062384e+01,1.884228712132132344e+01,2.195184818050044839e+01
8.545192776602099534e-09,-7.126024800725799651e+03,-7.117147377613746357e+03,-7.106469201711151072e+03,-5.391777216687414942e+00,1.127124047221888858e+01,1.851319540265967234e+01,2.159990981015537059e+01
8.587018689201329556e-09,-7.126026269311160831e+03,-7.117284138776104555e+03,-7.106745988525295616e+03,-5.348392920143604456e+00,1.105599800859304160e+01,1.819060191189938180e+01,2.125484120516426856e+01
8.628844601800559579e-09,-7.126027833925203595e+03,-7.117418223558696809e+03,-7.107017392898698745e+03,-5.305851588709780131e+00,1.084479496076012062e+01,1.787435226547983191e+01,2.091647577055730878e+01
8.670670514399787947e-09,-7.126029492802538698e+03,-7.117549694367869961e+03,-7.107283543825677043e+03,-5.264133792307085002e+00,1.063753224632326955e+01,1.756429651472790709e+01,2.058465172357304596e+01
8.712496426999017970e-09,-7.126031244268001501e+03,-7.117678611829591318e+03,-7.107544566611114533e+03,-5.223220645403841900e+00,1.043411366690981801e+01,1.726028899602346911e+01,2.025921193271257081e+01
8.754322339598247993e-09,-7.126033086732177253e+03,-7.117805034847978277e+03,-7.107800582993194439e+03,-5.183093789800976126e+00,1.023444581223302841e+01,1.696218818663471239e+01,1.994000376292588328e+01
8.796148252197478015e-09,-7.126035018687131924e+03,-7.117929020661573304e+03,-7.108051711261416131e+03,-5.143735378020305227e+00,1.003843796787409026e+01,1.666985656603148058e+01,1.962687892664555633e+01
8.837974164796708038e-09,-7.126037038702309474e+03,-7.118050624897603484e+03,-7.108298066370183733e+03,-5.105128057290941435e+00,9.846002026590861433e+00,1.638316048239011025e+01,1.931969334041319186e+01
8.879800077395936406e-09,-7.126039145420690147e+03,-7.118169901624291015e+03,-7.108539760048168318e+03,-5.067254954105774090e+00,9.657052403105748084e+00,1.610197002413192280e+01,1.901830698688591426e+01
8.921625989995166429e-09,-7.126041337555027894e+03,-7.118286903401221025e+03,-7.108776900903561909e+03,-5.030099659327795791e+00,9.471505952089790625e+00,1.582615889622781324e+01,1.872258378198100459e+01
8.963451902594396451e-09,-7.126043613884349725e+03,-7.118401681327937695e+03,-7.109009594525435205e+03,-4.993646213834508352e+00,9.289281889310558427e+00,1.555560430110739745e+01,1.843239144694522835e+01
9.005277815193624819e-09,-7.126045973250532370e+03,-7.118514285090771409e+03,-7.109237943581342734e+03,-4.957879094646697737e+00,9.110301715754577145e+00,1.529018682395959772e+01,1.814760138515221755e+01
9.047103727792854842e-09,-7.126048414555071759e+03,-7.118624763008012451e+03,-7.109462047911349146e+03,-4.922783201571128586e+00,8.934489144612076217e+00,1.502979032226537370e+01,1.786808856342513963e+01
9.088929640392084865e-09,-7.126050936755975272e+03,-7.118733162073485801e+03,-7.109682004618608516e+03,-4.888343844298212559e+00,8.761770031020081007e+00,1.477430181935239872e+01,1.759373139769006045e+01
9.130755552991314887e-09,-7.126053538864787697e+03,-7.118839527998559788e+03,-7.109897908156607627e+03,-4.854546729948483907e+00,8.592072304394681836e+00,1.452361140185981370e+01,1.732441164282349533e+01
9.172581465590544910e-09,-7.126056219943733595e+03,-7.118943905252736840e+03,-7.110109850413329696e+03,-4.821377951071046830e+00,8.425325903332351984e+00,1.427761212089342990e+01,1.706001428645068430e+01
9.214407378189773278e-09,-7.126058979102992453e+03,-7.119046337102756297e+03,-7.110317920792281257e+03,-4.788823974040326448e+00,8.261462712859325208e+00,1.403619989677076063e+01,1.680042744661686882e+01
9.256233290789003301e-09,-7.126061815498053875e+03,-7.119146865650401196e+03,-7.110522206290653230e+03,-4.756871627862690133e+00,8.100416504028515874e+00,1.379927342721330774e+01,1.654554227310848091e+01
9.298059203388233323e-09,-7.126064728327202829e+03,-7.119245531868938087e+03,-7.110722791574681651e+03,-4.725508093377424501e+00,7.942122875709783258e+00,1.356673409877669201e+01,1.629525285231658316e+01
9.339885115987461692e-09,-7.126067716829079473e+03,-7.119342375638386329e+03,-7.110919759052309928e+03,-4.694720892811313107e+00,7.786519198524450402e+00,1.333848590149671054e+01,1.604945611547605822e+01
9.381711028586691714e-09,-7.126070780280343570e+03,-7.119437435779482257e+03,-7.111113188943283603e+03,-4.664497879702772742e+00,7.633544560761427178e+00,1.311443534654829435e+01,1.580805175017780684e+01
9.423536941185921737e-09,-7.126073917993431678e+03,-7.119530750086562875e+03,-7.111303159346763096e+03,-4.634827229198910103e+00,7.483139716275221787e+00,1.289449138682228835e+01,1.557094211498545278e+01
9.465362853785151759e-09,-7.126077129314363447e+03,-7.119622355359311769e+03,-7.111489746306563575e+03,-4.605697428612013589e+00,7.335247034267181832e+00,1.267856534030545568e+01,1.533803215706125300e+01
9.507188766384381782e-09,-7.126080413620656145e+03,-7.119712287433411802e+03,-7.111673023874076534e+03,-4.577097268383355733e+00,7.189810450783545193e+00,1.246657081616952922e+01,1.510922933267485746e+01
9.549014678983610150e-09,-7.126083770319314681e+03,-7.119800581210207383e+03,-7.111853064169054960e+03,-4.549015833291019106e+00,7.046775421995588928e+00,1.225842364343103874e+01,1.488444353047965052e+01
9.590840591582840173e-09,-7.126087198844838895e+03,-7.119887270685369913e+03,-7.112029937438238449e+03,-4.521442493981783883e+00,6.906088879111301537e+00,1.205404180214256904e+01,1.466358699745720529e+01
9.632666504182070196e-09,-7.126090698657364555e+03,-7.119972388976590992e+03,-7.112203712111984714e+03,-4.494366898789501796e+00,6.767699184814453872e+00,1.185334535691883495e+01,1.444657426740100448e+01
9.674492416781298564e-09,-7.126094269240815265e+03,-7.120055968350362491e+03,-7.112374454858913850e+03,-4.467778965821207038e+00,6.631556091273044018e+00,1.165625639285733506e+01,1.423332209189071307e+01
9.716318329380528586e-09,-7.126097910101119851e+03,-7.120138040247926256e+03,-7.112542230638699948e+03,-4.441668875314217502e+00,6.497610699541160884e+00,1.146269895359772839e+01,1.402374937360493590e+01
9.758144241979758609e-09,-7.126101620764516156e+03,-7.120218635310311583e+03,-7.112707102753104664e+03,-4.416027062253226276e+00,6.365815420418181603e+00,1.127259898157526585e+01,1.381777710191933650e+01
9.799970154578988632e-09,-7.126105400775863018e+03,-7.120297783402575988e+03,-7.112869132895169059e+03,-4.390844209217665828e+00,6.236123936555797442e+00,1.108588426032724783e+01,1.361532829069707162e+01
9.841796067178218654e-09,-7.126109249697029554e+03,-7.120375513637309268e+03,-7.113028381196847477e+03,-4.366111239489157470e+00,6.108491165901707376e+00,1.090248435876120858e+01,1.341632791817156445e+01
9.883621979777447023e-09,-7.126113167105316279e+03,-7.120451854397308125e+03,-7.113184906274973400e+03,-4.341819310383329800e+00,5.982873226346869799e+00,1.072233057735144790e+01,1.322070286886530965e+01
9.925447892376677045e-09,-7.126117152591936247e+03,-7.120526833357562282e+03,-7.113338765275703736e+03,-4.317959806785270693e+00,5.859227401543249059e+00,1.054535589620196845e+01,1.302838187745434340e+01
9.967273804975907068e-09,-7.126121205760523480e+03,-7.120600477506548486e+03,-7.113490013917475153e+03,-4.294524334931409726e+00,5.737512107850728071e+00,1.037149492484025082e+01,1.283929547450015640e+01
1.000909971757513544e-08,-7.126125326225695062e+03,-7.120672813166816923e+03,-7.113638706532517062e+03,-4.271504716354339592e+00,5.617686862374471346e+00,1.020068385376060505e+01,1.265337593401133098e+01
1.005092563017436546e-08,-7.126129513611636867e+03,-7.120743866014945525e+03,-7.113784896107002169e+03,-4.248892982084774061e+00,5.499712252008889024e+00,1.003286040760679221e+01,1.247055722270729916e+01
1.009275154277359548e-08,-7.126133767550749326e+03,-7.120813661100886748e+03,-7.113928634319900084e+03,-4.226681366992770528e+00,5.383549903522522939e+00,9.867963799962128135e+00,1.229077495098903228e+01
1.013457745537282550e-08,-7.126138087682300466e+03,-7.120882222866648590e+03,-7.114069971580478523e+03,-4.204862304333274459e+00,5.269162454542483331e+00,9.705934689651687819e+00,1.211396632550943053e+01
1.017640336797205553e-08,-7.126142473651148975e+03,-7.120949575164431735e+03,-7.114208957064633978e+03,-4.183428420488107591e+00,5.156513525494275996e+00,9.546715138550727175e+00,1.194007010328967411e+01
1.021822928057128389e-08,-7.126146925106485469e+03,-7.121015741274195534e+03,-7.114345638750010039e+03,-4.162372529856442682e+00,5.045567692398135407e+00,9.390248570832985919e+00,1.176902654734441889e+01
1.026005519317051392e-08,-7.126151441700576470e+03,-7.121080743920717396e+03,-7.114480063450029775e+03,-4.141687629924071246e+00,4.936290460534651814e+00,9.236479733565316153e+00,1.160077738374070755e+01
